X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-13108759.1,3993927.287,73746,64015012571,ORCHARD HILLS,11555 CULVER DR.,IRVINE,CA,92602,835,(714) 430-2078,1,1,1363,ORANGE,6059,USA,33.73987829,-117.7579866,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=064015012571,9/30/2011 0:00,GEOCODE,5/28/2013 0:00,NOT AVAILABLE,ELEMENTARY,1322,KG,8,640150,41,NOT AVAILABLE
-13642219.6,4581336.921,73758,69101807135,MARIN COUNTY SPECIAL EDUCATION,1111 LAS GALLINAS AVE.,SAN RAFAEL,CA,94903,1843,(415) 499-5850,2,1,231,MARIN,6041,USA,38.01352714,-122.5501438,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069101807135,1/29/2010 0:00,IMAGERY,6/8/2010 0:00,http://www.marinschools.org,OTHER,201,KG,12,691018,30,NOT AVAILABLE
-13670725.38,4631798.904,73759,61584002001,HILLCREST MIDDLE,725 BLOOMFIELD RD.,SEBASTOPOL,CA,95472,5153,(707) 823-7653,1,1,268,SONOMA,6097,USA,38.36980162,-122.8062156,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061584002001,1/29/2010 0:00,IMAGERY,9/7/2010 0:00,NOT AVAILABLE,MIDDLE,250,6,8,615840,18,NOT AVAILABLE
-13056097.62,4046218.547,73780,63417012377,SOAR CHARTER ACADEMY,198 W. MILL ST.,SAN BERNARDINO,CA,92408,1402,(909) 888-3300,1,1,488,SAN BERNARDINO,6071,USA,34.12960821,-117.2849205,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063417012377,9/30/2011 0:00,IMAGERY,10/31/2017 0:00,http://www.soarcharteracademy.org,ELEMENTARY,469,KG,8,634170,19,NOT AVAILABLE
-13346817.21,4428700.819,73782,60006811949,CENTENNIAL INDEPENDENT STUDY,12150 RD. 36,MADERA,CA,93636,8410,(559) 645-3580,4,1,4,MADERA,6039,USA,36.92530819,-119.8964989,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060006811949,1/29/2010 0:00,IMAGERY/OTHER,1/7/2020 0:00,http://www.gvusd.org,OTHER,4,1,12,600068,0,NOT AVAILABLE
-13567050.66,4580130.914,73785,63060007821,BLACK DIAMOND HIGH (CONTINUATION),1131 STONEMAN AVE.,PITTSBURG,CA,94565,5466,(925) 473-4480,4,1,239,CONTRA COSTA,6013,USA,38.00499111,-121.8748897,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063060007821,1/29/2010 0:00,IMAGERY/OTHER,5/9/2019 0:00,http://www.pittsburg.k12.ca.us,HIGH,221,9,12,630600,18,NOT AVAILABLE
-13168200.44,4028444.931,73793,62271012194,ICEF INNOVATION LOS ANGELES CHARTER,3855 W. SLAUSON AVE.,LOS ANGELES,CA,90043,2947,(323) 290-6997,1,1,208,LOS ANGELES,6037,USA,33.99734054,-118.2919572,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271012194,9/30/2011 0:00,IMAGERY/OTHER,3/12/2020 0:00,http://iila.icefps.org,ELEMENTARY,201,KG,5,622710,7,NOT AVAILABLE
-13360350.68,4430318.188,73803,62334011678,CESAR CHAVEZ ELEMENTARY,2600 E. PECAN,MADERA,CA,93638,6042,(559) 664-9701,1,1,775,MADERA,6039,USA,36.93692212,-120.0180722,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062334011678,1/29/2010 0:00,IMAGERY/OTHER,4/17/2020 0:00,NOT AVAILABLE,ELEMENTARY,745,KG,6,623340,30,NOT AVAILABLE
-13159371.81,4040236.272,73805,62271003085,HILLSIDE ELEMENTARY,120 E. AVE. 35,LOS ANGELES,CA,90031,1938,(323) 222-2665,1,1,157,LOS ANGELES,6037,USA,34.08511237,-118.2126483,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003085,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,http://www.hillside-lausd-ca.schoolloop.com,ELEMENTARY,149,KG,5,622710,8,NOT AVAILABLE
-13374849.89,4745928.152,73815,62712012515,CREEKSIDE CHARTER,1916 CHAMONIX PL.,OLYMPIC VALLEY,CA,96146,NOT AVAILABLE,(530) 581-1036,1,1,152,PLACER,6061,USA,39.16913781,-120.1483208,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062712012515,9/30/2011 0:00,IMAGERY,10/31/2017 0:00,http://www.newcastle.k12.ca.us,ELEMENTARY,144,KG,6,627120,8,NOT AVAILABLE
-13025565.44,3846200.467,73830,60861007646,CASILLAS (JOSEPH) ELEMENTARY,1130 E. J ST.,CHULA VISTA,CA,91910,7164,(619) 421-7555,1,1,481,SAN DIEGO,6073,USA,32.62928479,-117.0106452,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060861007646,12/10/2009 0:00,IMAGERY,2/24/2016 0:00,http://schools.cvesd.org/schools/casillas/,ELEMENTARY,457,KG,6,608610,24,NOT AVAILABLE
-13316630.07,4378584.84,73841,63627006182,ERIC WHITE ELEMENTARY,2001 MITCHELL,SELMA,CA,93662,9601,(559) 898-6650,1,1,516,FRESNO,6019,USA,36.56456157,-119.6253232,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063627006182,12/10/2009 0:00,IMAGERY,2/10/2016 0:00,http://selmausd.org,ELEMENTARY,498,KG,6,636270,18,10802106
-13629681.22,4548851.291,73849,63441007725,GATEWAY HIGH,1430 SCOTT ST.,SAN FRANCISCO,CA,94115,3510,(415) 749-3600,1,1,508,SAN FRANCISCO,6075,USA,37.78324926,-122.4375095,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063441007725,1/29/2010 0:00,IMAGERY,6/9/2010 0:00,http://www.gatewayhigh.org,HIGH,482,9,12,634410,26,NOT AVAILABLE
-13157746.87,4025962.384,73894,62271011618,MARTHA ESCUTIA PRIMARY CENTER,6401 BEAR AVE.,BELL,CA,90201,2301,(323) 585-8237,1,1,275,LOS ANGELES,6037,USA,33.9788495,-118.1980512,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271011618,1/29/2010 0:00,IMAGERY,6/9/2010 0:00,NOT AVAILABLE,ELEMENTARY,263,KG,KG,622710,12,NOT AVAILABLE
-13168266.3,4038614.238,73900,62271011645,FRANK DEL OLMO ELEMENTARY,100 N. NEW HAMPSHIRE AVE.,LOS ANGELES,CA,90004,4707,(213) 427-7200,1,1,836,LOS ANGELES,6037,USA,34.07304374,-118.2925488,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271011645,1/29/2010 0:00,IMAGERY,6/11/2010 0:00,http://www.delolmo-lausd-ca.schoolloop.com,ELEMENTARY,801,KG,6,622710,35,NOT AVAILABLE
-13130534.85,4010976.714,73916,61473001800,PACIFIC DRIVE ELEMENTARY,1501 W. VALENCIA DR.,FULLERTON,CA,92833,3940,(714) 447-7735,1,1,566,ORANGE,6059,USA,33.86714462,-117.9536014,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061473001800,12/10/2009 0:00,IMAGERY,2/18/2016 0:00,http://www.fullertonsd.org/pacific/,ELEMENTARY,546,KG,6,614730,20,NOT AVAILABLE
-13592830.76,4490965.661,73992,62265013549,LASD PRESCHOOL,201 COVINGTON RD.,LOS ALTOS,CA,94024,4030,(650) 947-1150,1,1,-999,SANTA CLARA,6085,USA,37.37113793,-122.1064763,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062265013549,5/8/2015 0:00,IMAGERY,5/21/2015 0:00,http://www.losaltos.k12.ca.us,NOT REPORTED,-999,M,M,622650,-999,NOT AVAILABLE
-13369352.31,4329416.356,74008,60912000934,HURON ELEMENTARY,36131 N ST.,HURON,CA,93234,NOT AVAILABLE,(559) 945-2236,1,1,879,FRESNO,6019,USA,36.20899034,-120.0989352,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060912000934,10/13/2009 0:00,IMAGERY,2/10/2016 0:00,http://chusd.org,ELEMENTARY,845,KG,5,609120,34,10797271
-13343629.87,4411051.813,74069,60797012076,PATHWAY COMMUNITY DAY,11 S. TEILMAN,FRESNO,CA,93706,1332,(559) 487-1201,4,1,28,FRESNO,6019,USA,36.79845996,-119.8678666,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060797012076,1/29/2010 0:00,IMAGERY/OTHER,10/31/2017 0:00,http://pcds.centralunified.org/,HIGH,24,7,12,607970,4,NOT AVAILABLE
-13471435.76,4757260.679,74081,69102311877,TWIN RIDGES HOME STUDY CHARTER,111 NEW MOHAWK RD.,NEVADA CITY,CA,95959,3226,(530) 478-1815,1,1,176,NEVADA,6057,USA,39.24801892,-121.0159664,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=069102311877,1/29/2010 0:00,IMAGERY/OTHER,1/16/2019 0:00,http://www.trhs.us,ELEMENTARY,169,KG,8,691023,7,NOT AVAILABLE
-13587055.44,4722816.961,74125,63036008941,LLOYD G. JOHNSON JUNIOR HIGH,938 WILDWOOD RD.,ARBUCKLE,CA,95912,9714,(530) 476-3261,1,1,377,COLUSA,6011,USA,39.00799576,-122.0545957,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063036008941,10/13/2009 0:00,IMAGERY/OTHER,2/24/2016 0:00,NOT AVAILABLE,MIDDLE,361,6,8,630360,16,10798309
-13276811.3,4233246.888,74253,61954002342,CENTRAL VALLEY HIGH (CONTINUATION),526 MANNEL AVE.,SHAFTER,CA,93263,1810,(661) 746-4281,4,1,102,KERN,6029,USA,35.50883713,-119.2676252,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061954002342,10/13/2009 0:00,GEOCODE,2/11/2016 0:00,http://centralvalley.kernhigh.org,HIGH,98,9,12,619540,4,10802341
-13031264.11,3864575.283,74331,63432005275,LANGUAGE ACADEMY,4961 64TH ST.,SAN DIEGO,CA,92115,2602,(619) 287-1182,1,1,1040,SAN DIEGO,6073,USA,32.76818965,-117.0618372,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063432005275,12/10/2009 0:00,IMAGERY/OTHER,2/23/2016 0:00,http://sandi.net/languageacademy,ELEMENTARY,998,KG,8,634320,42,NOT AVAILABLE
-13580401.61,4516444.284,74336,61440001692,WASHINGTON HIGH,38442 FREMONT BLVD.,FREMONT,CA,94536,6031,(510) 505-7300,1,1,2026,ALAMEDA,6001,USA,37.5528116,-121.9948233,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061440001692,10/13/2009 0:00,IMAGERY/OTHER,2/8/2016 0:00,NOT AVAILABLE,HIGH,1940,9,12,614400,86,NOT AVAILABLE
-13582870.49,4517519.928,74338,61440001683,OLIVEIRA ELEMENTARY,4180 ALDER AVE.,FREMONT,CA,94536,4799,(510) 797-1135,1,1,893,ALAMEDA,6001,USA,37.5604717,-122.0170017,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061440001683,12/10/2009 0:00,IMAGERY/OTHER,2/8/2016 0:00,NOT AVAILABLE,ELEMENTARY,858,KG,6,614400,35,NOT AVAILABLE
-13330817.72,4403204.449,74344,61455001762,ROOSEVELT HIGH,4250 E. TULARE ST.,FRESNO,CA,93702,3037,(559) 253-5300,1,1,2271,FRESNO,6019,USA,36.74199122,-119.7527731,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061455001762,10/13/2009 0:00,IMAGERY,2/10/2016 0:00,NOT AVAILABLE,HIGH,2182,9,12,614550,89,10796106
-13329178.27,4407037.383,74346,61455001724,ERICSON ELEMENTARY,4774 E. YALE AVE.,FRESNO,CA,93703,2722,(559) 253-6450,1,1,731,FRESNO,6019,USA,36.76957777,-119.7380457,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061455001724,12/10/2009 0:00,IMAGERY,2/10/2016 0:00,NOT AVAILABLE,ELEMENTARY,701,KG,6,614550,30,NOT AVAILABLE
-13814611.52,5004414.237,74347,62430003651,MCKINLEYVILLE MIDDLE,2285 CENTRAL AVE.,MCKINLEYVILLE,CA,95519,3685,(707) 839-1508,1,1,394,HUMBOLDT,6023,USA,40.94623274,-124.0987668,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062430003651,10/13/2009 0:00,IMAGERY,2/10/2016 0:00,http://sites.google.com/a/mckusd.org/mckinleyvillemiddleschool/,MIDDLE,378,6,8,624300,16,NOT AVAILABLE
-12864634.2,3867308.946,74348,60801000771,CENTRAL UNION HIGH,1001 BRIGHTON AVE.,EL CENTRO,CA,92243,3110,(760) 336-4300,1,1,1955,IMPERIAL,6025,USA,32.78883635,-115.5649753,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060801000771,10/13/2009 0:00,IMAGERY,2/10/2016 0:00,NOT AVAILABLE,HIGH,1869,9,12,608010,86,NOT AVAILABLE
-13648683.68,4709714.502,74349,62007002403,LOWER LAKE ELEMENTARY,9240 LAKE ST.,LOWER LAKE,CA,95457,719,(707) 994-5787,1,1,696,LAKE,6033,USA,38.91647581,-122.6082116,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062007002403,10/13/2009 0:00,IMAGERY/OTHER,2/11/2016 0:00,http://www.konoctiusd.org/,ELEMENTARY,671,KG,7,620070,25,NOT AVAILABLE
-13661291.87,4697320.337,74350,62475008901,COBB MOUNTAIN ELEMENTARY,15895 HIGHWAY 175,MIDDLETOWN,CA,95461,338,(707) 928-5229,1,1,137,LAKE,6033,USA,38.8297945,-122.7214729,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062475008901,10/13/2009 0:00,IMAGERY/OTHER,2/11/2016 0:00,NOT AVAILABLE,ELEMENTARY,131,KG,6,624750,6,NOT AVAILABLE
-13146291.45,4025531.065,74352,61218001381,RIVERA ELEMENTARY,7250 CITRONELL ST.,PICO RIVERA,CA,90660,4020,(562) 801-5095,1,1,652,LOS ANGELES,6037,USA,33.97563645,-118.0951454,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061218001381,10/13/2009 0:00,IMAGERY/OTHER,2/11/2016 0:00,NOT AVAILABLE,ELEMENTARY,631,KG,5,612180,21,NOT AVAILABLE
-13166873.13,4037027.493,74353,62271003070,HAROLD MCALISTER HIGH (OPPORTUNITY),611 S. CARONDELET ST.,LOS ANGELES,CA,90057,3301,(213) 381-2823,4,1,138,LOS ANGELES,6037,USA,34.06123601,-118.2800338,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003070,10/13/2009 0:00,IMAGERY/OTHER,2/12/2016 0:00,http://www.mcalisterhs-lausd-ca.schoolloop.com,HIGH,129,6,12,622710,9,NOT AVAILABLE
-13189206.59,4029519.86,74355,63570006097,JOHN MUIR ELEMENTARY,2526 SIXTH ST.,SANTA MONICA,CA,90405,3811,(310) 399-7721,1,1,309,LOS ANGELES,6037,USA,34.00534581,-118.4806587,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063570006097,10/13/2009 0:00,IMAGERY/OTHER,2/12/2016 0:00,NOT AVAILABLE,ELEMENTARY,295,KG,5,635700,14,NOT AVAILABLE
-13199134.67,4056178.944,74356,62271003382,JOHN A. SUTTER MIDDLE,7330 WINNETKA AVE.,CANOGA PARK,CA,91306,2905,(818) 773-5800,1,1,782,LOS ANGELES,6037,USA,34.20364115,-118.5698441,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003382,10/13/2009 0:00,IMAGERY,2/12/2016 0:00,http://www.lausd.k12.ca.us/Sutter_MS,MIDDLE,746,6,8,622710,36,10795150
-13164901.4,4036572.318,74357,62271005887,GRATTS LEARNING ACADEMY FOR YOUNG SCHOLARS (GLAYS),309 LUCAS AVE.,LOS ANGELES,CA,90017,2062,(213) 250-2932,1,1,568,LOS ANGELES,6037,USA,34.05784853,-118.2623214,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271005887,10/13/2009 0:00,IMAGERY/OTHER,2/12/2016 0:00,http://www.glays-lausd-ca.schoolloop.com,ELEMENTARY,546,KG,6,622710,22,NOT AVAILABLE
-13170567.95,4053982.521,74358,60645000563,BURBANK HIGH,902 N. THIRD ST.,BURBANK,CA,91502,1018,(818) 558-4700,1,1,2662,LOS ANGELES,6037,USA,34.18732131,-118.3132249,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060645000563,10/13/2009 0:00,IMAGERY,2/12/2016 0:00,NOT AVAILABLE,HIGH,2554,9,12,606450,108,10807370
-13178503.16,4008066.173,74359,60003206330,REDONDO UNION HIGH,ONE SEA HAWK WAY,REDONDO BEACH,CA,90277,3125,(310) 798-8665,1,1,3064,LOS ANGELES,6037,USA,33.84543213,-118.3845081,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060003206330,10/13/2009 0:00,IMAGERY,2/12/2016 0:00,http://redondounion.org,HIGH,2948,9,12,600032,116,10810031
-13187113.31,4058795.434,74360,62271003227,NOBLE AVENUE ELEMENTARY,8329 NOBLE AVE.,NORTH HILLS,CA,91343,6617,(818) 892-1151,1,1,933,LOS ANGELES,6037,USA,34.22307804,-118.4618544,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003227,10/13/2009 0:00,IMAGERY/OTHER,2/15/2016 0:00,http://www.noblek5.com,ELEMENTARY,894,KG,5,622710,39,NOT AVAILABLE
-13148013.7,4010269.27,74362,60444000400,ESTHER LINDSTROM ELEMENTARY,5900 N. CANEHILL ST.,LAKEWOOD,CA,90713,1251,(562) 804-6525,1,1,878,LOS ANGELES,6037,USA,33.86186763,-118.1106167,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060444000400,10/13/2009 0:00,IMAGERY,2/16/2016 0:00,NOT AVAILABLE,ELEMENTARY,844,KG,6,604440,34,10811175
-13160611.85,4024460.514,74364,62271000453,WALNUT PARK ELEMENTARY,2642 OLIVE ST.,HUNTINGTON PARK,CA,90255,6324,(323) 588-3145,1,1,754,LOS ANGELES,6037,USA,33.967661,-118.2237877,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271000453,10/13/2009 0:00,IMAGERY/OTHER,2/16/2016 0:00,http://www.walnutpark-lausd-ca.schoolloop.com,ELEMENTARY,725,KG,5,622710,29,NOT AVAILABLE
-13147620.09,4022926.634,74365,61146003196,UNSWORTH ELEMENTARY,9001 LINDSEY AVE.,DOWNEY,CA,90240,2419,(562) 904-3576,1,1,722,LOS ANGELES,6037,USA,33.95623251,-118.1070808,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061146003196,10/13/2009 0:00,IMAGERY,2/16/2016 0:00,NOT AVAILABLE,ELEMENTARY,694,KG,5,611460,28,NOT AVAILABLE
-13121872.97,4026373.375,74366,63375005213,SHELYN ELEMENTARY,19500 E. NACORA ST.,ROWLAND HEIGHTS,CA,91748,3133,(909) 444-0584,1,1,452,LOS ANGELES,6037,USA,33.98191101,-117.8757904,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063375005213,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,NOT AVAILABLE,ELEMENTARY,432,KG,6,633750,20,NOT AVAILABLE
-13118968.84,4048623.779,74367,61527001954,GODDARD MIDDLE,859 E. SIERRA MADRE AVE.,GLENDORA,CA,91741,2858,(626) 852-4500,1,1,949,LOS ANGELES,6037,USA,34.14749159,-117.8497022,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=061527001954,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,http://www.glendora.k12.ca.us/,MIDDLE,909,6,8,615270,40,10783712
-13124735.72,4047416.481,74368,60360000270,HENRY DALTON ELEMENTARY,500 E. 10TH ST.,AZUSA,CA,91702,2417,(626) 815-5245,1,1,283,LOS ANGELES,6037,USA,34.13851556,-117.901507,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060360000270,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,NOT AVAILABLE,ELEMENTARY,271,KG,5,603600,12,NOT AVAILABLE
-13124480.17,4046410.378,74369,60360000277,CHARLES H. LEE ELEMENTARY,550 N. CERRITOS AVE.,AZUSA,CA,91702,3013,(626) 815-5269,1,1,311,LOS ANGELES,6037,USA,34.13103464,-117.8992114,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060360000277,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,NOT AVAILABLE,ELEMENTARY,298,1,5,603600,13,NOT AVAILABLE
-13116044.26,4042043.5,74370,60561000514,SAN DIMAS HIGH,800 W. COVINA BLVD.,SAN DIMAS,CA,91773,1473,(909) 971-8230,1,1,1428,LOS ANGELES,6037,USA,34.09855691,-117.8234303,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060561000514,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,NOT AVAILABLE,HIGH,1375,9,12,605610,53,10783753
-13130473.84,4042614.343,74371,60369000337,PLEASANT VIEW ELEMENTARY,14900 E. NUBIA ST.,BALDWIN PARK,CA,91706,1999,(626) 962-8512,1,1,370,LOS ANGELES,6037,USA,34.10280314,-117.9530534,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060369000337,10/13/2009 0:00,IMAGERY/OTHER,2/17/2016 0:00,NOT AVAILABLE,ELEMENTARY,352,KG,6,603690,18,NOT AVAILABLE
-13131968.76,4038954.559,74372,60369000327,CHARLES D. JONES JUNIOR HIGH,14250 E. MERCED AVE.,BALDWIN PARK,CA,91706,5205,(626) 962-8312,1,1,426,LOS ANGELES,6037,USA,34.07557602,-117.9664825,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060369000327,10/13/2009 0:00,IMAGERY,2/17/2016 0:00,NOT AVAILABLE,MIDDLE,404,7,8,603690,22,10783687
-13136906.56,4037667.032,74373,62619003915,JERRY VOORHIS ELEMENTARY,3501 DURFEE AVE.,EL MONTE,CA,91732,2911,(626) 652-4450,1,1,441,LOS ANGELES,6037,USA,34.06599532,-118.0108395,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062619003915,10/13/2009 0:00,IMAGERY/OTHER,2/17/2016 0:00,http://voorhis.mtviewschools.com/,ELEMENTARY,423,KG,5,626190,18,NOT AVAILABLE
-13152690.44,4034992.696,74374,60015310934,BRIGHTWOOD ELEMENTARY,1701 BRIGHTWOOD ST.,MONTEREY PARK,CA,91754,5100,(626) 570-6200,1,1,976,LOS ANGELES,6037,USA,34.0460917,-118.1526285,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060015310934,10/13/2009 0:00,IMAGERY/OTHER,2/17/2016 0:00,http://www.ausd.us,ELEMENTARY,942,KG,8,600153,34,NOT AVAILABLE
-13166344.62,4040739.566,74375,62271003183,MICHELTORENA STREET ELEMENTARY,1511 MICHELTORENA ST.,LOS ANGELES,CA,90026,1621,(323) 661-2125,1,1,425,LOS ANGELES,6037,USA,34.08885675,-118.2752861,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271003183,10/13/2009 0:00,IMAGERY/OTHER,2/17/2016 0:00,http://www.lausd.net/Micheltorena_EL,ELEMENTARY,404,KG,5,622710,21,NOT AVAILABLE
