month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202003,94546,"castro valley, ca",1110,731,-605,-663,90.048323,81.6933959,98.40324953,37,2.3636,26,0.85,17,-22.5,0.1571,0.1096,3.2185,872050,0.0506,0.1208,2.7254
202003,94566,"pleasanton, ca",1308,2390,-2022,-1547,77.31984,75.36942363,79.27025702,41.5,1.3056,23.5,0.7292,17.5,-18,-0.3052,0.4398,1.5828,1276550,0.0638,-0.0467,3.9897
202003,94582,"san ramon, ca",2023,810,-617,697,89.379508,95.81203165,82.94698508,23.5,0.3824,6.5,0.0682,1.5,-36,-0.3418,0.3438,1.7086,1234050,0.0041,0.074,3.8569
202003,95128,"san jose, ca",2246,2860,-1679,1455,74.056306,98.2561804,49.85643252,18,-0.1818,-4,-0.1429,-3,-41.5,-0.4231,0.1194,0.9934,1143550,-0.0463,0.0404,3.574
202003,94550,"livermore, ca",864,948,-889,-671,88.346523,80.25071784,96.44232789,38,1.1111,20,0.2667,8,-21.5,-0.225,0.0387,2.6689,823550,-0.0017,-0.0747,2.5738
202003,94526,"danville, ca",2987,353,-324,-46,94.089222,95.59492962,92.58351425,24,0.5,8,-0.2,-6,-35.5,-0.4175,-0.0829,2.1987,1399050,-0.0476,0.077,4.3726
202003,94806,"san pablo, ca",573,762,-632,1095,89.810211,91.58904685,88.03137475,29,0.6111,11,-0.2927,-12,-30.5,-0.3402,0.3505,1.9139,499050,0.0184,0.0871,1.5596
202003,94596,"walnut creek, ca",4700,938,-258,-112,88.448071,95.81203165,81.08410953,23.5,0.0682,1.5,-0.3472,-12.5,-36,-0.1968,0.2576,1.649,951050,-0.1723,0.3605,2.9723
202003,94588,"pleasanton, ca",3268,390,-193,474,93.676028,97.07962742,90.27242804,21,0.1667,3,0.05,1,-38.5,-0.2222,0.5098,2.0397,1150050,0.0698,0.1523,3.5943
202003,94040,"mountain view, ca",1859,4716,,-875,63.243224,96.83451222,29.65193641,21.5,-0.1042,-2.5,0.2647,4.5,-38,-0.4362,0.0192,0.702,1726788,-0.1366,0.0158,5.3969
202003,94803,"el sobrante, ca",4742,972,-662,373,88.143427,83.7593669,92.52748792,35.5,0.9722,17.5,-0.1548,-6.5,-24,-0.0806,0.2169,2.1921,512550,-0.1444,-0.0832,1.6018
202003,94551,"livermore, ca",1974,643,-622,-223,90.972757,87.5761608,94.3693536,32.5,1.9545,21.5,0.413,9.5,-27,-0.3719,0.1258,2.3709,779050,0.0156,0.0745,2.4348
202003,94544,"hayward, ca",242,485,597,568,92.457455,93.35387632,91.56103369,27,0.5,9,0.125,3,-32.5,0.2176,0.4907,2.1126,699950,-1.00E-04,0.0218,2.1875
202003,94606,"oakland, ca",1717,4622,-2911,,63.747461,74.01078507,53.48413754,42.5,2.8636,31.5,0.5179,14.5,-17,-0.2818,-0.2255,1.0464,637550,-0.0267,-0.0192,1.9925
202003,94577,"san leandro, ca",943,1028,-931,-621,87.600672,87.5761608,87.62518384,32.5,0.8056,14.5,0.1607,4.5,-27,-0.3966,-0.128,1.894,727050,-0.0739,0.1449,2.2722
202003,94306,"palo alto, ca",3515,3404,,-1313,70.862806,98.00406191,43.72154913,18.5,-0.4861,-17.5,-0.4861,-17.5,-41,-0.3645,-0.236,0.9007,2824050,0.0104,0.0236,8.8264
202003,94595,"walnut creek, ca",4345,2034,-794,-1572,79.781497,91.58904685,67.97394776,29,0.16,4,0.16,4,-30.5,-0.2403,-0.3147,1.298,562050,-0.0555,-0.1205,1.7565
202003,94549,"lafayette, ca",3882,1630,-1474,-1445,82.645844,74.01078507,91.28090202,42.5,1.3611,24.5,0.7,17.5,-17,-0.2512,-0.0125,2.0927,1925050,-0.0052,0.0405,6.0166
202003,94513,"brentwood, ca",584,2380,-1814,-1730,77.410883,76.15379228,78.66797395,41,1.2778,23,0.1714,6,-18.5,-0.2484,-0.169,1.5629,682000.5,0.0348,0.0492,2.1314
202003,94608,"emeryville, ca",1753,3635,-1659,-1689,69.364101,86.35758807,52.37061419,33.5,0.8611,15.5,0.5227,11.5,-26,-0.2619,0.1071,1.0265,719050,0,0.0286,2.2472
202003,94801,"richmond, ca",4554,2658,-553,3039,75.470971,78.87807269,72.06387002,39,1.1667,21,-0.0714,-3,-20.5,0.0294,0.6154,1.3907,550050,0,-0.1538,1.719
202003,94603,"oakland, ca",4769,2414,-959,-244,77.193781,81.6933959,72.69416626,37,1.1765,20,-0.0976,-4,-22.5,-0.1017,0.1648,1.404,499050,0,0.0505,1.5596
202003,94568,"dublin, ca",1043,1007,-206,-370,87.863296,96.09916661,79.62742489,23,0.2778,5,0.3529,6,-36.5,-0.1573,0.1055,1.596,937300,-0.0627,-0.0134,2.9294
202003,94542,"hayward, ca",8408,1212,,-643,86.059948,78.87807269,93.24182366,39,1.4375,23,0.3448,10,-20.5,-0.3467,0.2445,2.2583,1200938,7.00E-04,0,3.7534
202003,94507,"alamo, ca",7738,820,-702,-589,89.305974,85.28608446,93.32586316,34.5,0.9167,16.5,0.4375,10.5,-25,-0.2309,0.1358,2.2715,2099050,-0.0459,-0.045,6.5604
202003,94619,"oakland, ca",4588,2617,-1832,-2331,75.758106,80.97906016,70.53715246,37.5,1.2059,20.5,1.5,22.5,-22,-0.2832,-0.0682,1.3576,824050,0.0313,0.146,2.5754
202003,95126,"san jose, ca",1777,1156,,2836,86.469641,98.69038448,74.24889698,16.5,1.0625,8.5,-0.25,-5.5,-43,-0.3354,0.9123,1.4437,968994,-0.1175,-0.0311,3.0284
202003,94597,"walnut creek, ca",3891,259,14,286,95.21325,97.64689404,92.77960642,19.5,0.0833,1.5,-0.35,-10.5,-40,-0.0897,0.34,2.2185,889550,-0.1914,-0.0106,2.7801
202003,94705,"berkeley, ca",7574,982,,-666,88.066391,99.21563135,76.91715106,14,-0.2222,-4,-0.3636,-8,-45.5,-0.4495,0.0505,1.5166,1622050,-0.1441,0.1186,5.0695
202003,94530,"el cerrito, ca",3965,1150,-705,,86.515162,95.22375516,77.80656909,24.5,0.3611,6.5,0.5313,8.5,-35,-0.3024,-0.0827,1.543,864977.5,0.0176,0.0948,2.7033
202003,94086,"sunnyvale, ca",635,4001,,2115,67.364661,99.36970376,35.35961902,13,0.1818,2,-0.1875,-3,-46.5,-0.1194,0.3111,0.7815,1510050,-0.1362,0.0067,4.7195
202003,94506,"danville, ca",5208,295,-195,522,94.63898,97.07962742,92.19833322,21,0.2353,4,-0.3,-9,-38.5,-0.286,0.3739,2.1656,1691550,-0.0854,-0.0592,5.2868
202003,94517,"clayton, ca",8461,398,-179,300,93.59549,93.35387632,93.83710344,27,-0.1818,-6,-0.1818,-6,-32.5,-0.3927,0.4385,2.3245,965050,0.1029,-0.0103,3.0161
202003,94509,"antioch, ca",384,1197,-1024,-66,86.154493,82.37971847,89.92926676,36.5,1.0278,18.5,-0.0395,-1.5,-23,-0.2597,0.2298,2.0199,434550,0.0345,0.0225,1.358
202003,94602,"oakland, ca",2916,2150,-1579,-2030,78.969115,87.5761608,70.36207017,32.5,1.7083,20.5,1.5,19.5,-27,-0.3377,-0.3154,1.351,789500,0.0527,0.018,2.4674
202003,94611,"oakland, ca",894,392,-242,77,93.623503,97.3457525,89.90125359,20.5,0.8636,9.5,-0.0238,-0.5,-39,-0.2561,0.1822,2.0199,1395050,0.1635,0.005,4.3601
202003,94553,"martinez, ca",700,88,-84,171,97.881504,97.79396316,97.96904545,19,0.9,9,-0.4242,-14,-40.5,-0.3524,0.1397,3.0795,589050,0.0068,-0.015,1.8409
202003,94607,"oakland, ca",3432,7177,-3571,-4048,50.290637,76.70004902,23.88122418,40.5,1.25,22.5,0.6875,16.5,-19,-0.3831,-0.2803,0.6291,654050,-0.0508,-0.0311,2.0441
202003,94531,"antioch, ca",2632,2001,-1428,-1289,80.030114,87.02990405,73.03032425,33,0.9412,16,0.1379,4,-26.5,-0.3173,-0.1932,1.4106,550570,9.00E-04,0.0329,1.7206
202003,94601,"oakland, ca",1526,5975,-3710,-3391,56.859724,74.01078507,39.70866307,42.5,1.3611,24.5,0.7708,18.5,-17,-0.3586,-0.2701,0.8411,575050,0.0088,-0.0401,1.7972
202003,94521,"concord, ca",1439,617,-511,-239,91.186358,91.58904685,90.78366832,29,0.6111,11,0,0,-30.5,-0.3305,-0.0714,2.0662,699500,0.0598,0.1327,2.1861
202003,94301,"palo alto, ca",5849,6141,-4249,-4047,55.87226,60.3123468,51.43217312,51.5,0.8393,23.5,0.6094,19.5,-8,-0.323,-0.1,1.0132,4117550,0.211,0.0563,12.8692
202003,94022,"los altos, ca",6036,7124,-3785,-5278,50.59528,67.78485888,33.40570068,46.5,0.6034,17.5,0.55,16.5,-13,-0.3448,-0.3667,0.755,3995050,-0.1311,-0.2459,12.4863
202003,94610,"oakland, ca",1626,2160,-1033,-1577,78.927096,86.35758807,71.4966034,33.5,2.0455,22.5,1.3929,19.5,-26,-0.1811,-0.2061,1.3775,899050,0.1266,-0.0965,2.8098
202003,94580,"san lorenzo, ca",4927,983,,-707,88.06289,92.03025422,84.0955249,28.5,-0.1618,-5.5,0.0556,1.5,-31,-0.216,-0.2799,1.755,728050,0.0401,0.1287,2.2754
202003,94541,"hayward, ca",334,562,-474,999,91.645073,93.69703761,89.59310876,26.5,0.7667,11.5,-0.2206,-7.5,-33,-0.3435,0.1705,2,691550,0.0638,0.0352,2.1613
202003,94303,"palo alto, ca",2385,3375,-527,-961,70.992366,97.79396316,44.19076966,19,0.2667,4,-0.4063,-13,-40.5,-0.2216,-0.1543,0.9073,1537050,-0.0959,0.1385,4.8039
202003,94025,"menlo park, ca",1330,4272,-1636,-1348,65.746901,86.35758807,45.13621402,33.5,0.8611,15.5,0.3958,9.5,-26,-0.2446,-0.0479,0.9205,2598050,-0.0705,0.0834,8.12
202003,94520,"concord, ca",2603,464,-380,-180,92.755095,87.02990405,98.48028573,33,0.8333,15,0.65,13,-26.5,0.0041,0.8702,3.245,472050,0.3111,0.0489,1.4752
202003,94587,"union city, ca",338,2812,-2340,-405,74.371455,84.64878493,64.09412424,35,2.1818,24,0.25,7,-24.5,-0.4255,0.0054,1.2252,861989,0.02,0.0654,2.694
202003,94508,"angwin, ca",16403,9565,,,36.515162,67.15456264,5.875761608,47,0.093,4,-0.6439,-85,-12.5,-0.3333,-0.2353,0.3444,1450050,0.4529,-0.1131,4.532
202003,94563,"orinda, ca",6671,1428,-1070,-693,84.40367,84.64878493,84.15855452,35,0.9444,17,0.0938,3,-24.5,-0.2385,-0.0399,1.755,2441550,-0.0187,0.3091,7.6309
202003,94583,"san ramon, ca",2435,136,-44,146,97.181175,97.3457525,97.0165978,20.5,0.2813,4.5,-0.1087,-2.5,-39,-0.0826,0.5746,2.7947,999500,-5.00E-04,0.0632,3.1238
202003,94552,"castro valley, ca",8047,180,,-95,96.57539,95.22375516,97.9270257,24.5,0.3611,6.5,0.0652,1.5,-35,-0.1625,0.3488,3.0728,1100050,0.1022,-0.0833,3.438
202003,94605,"oakland, ca",1418,2348,-1414,-1244,77.641992,81.6933959,73.59058758,37,1.0556,19,0.3214,9,-22.5,-0.2153,-0.0315,1.4238,599050,0.0345,-0.018,1.8722
202003,94518,"concord, ca",3998,1039,-998,-464,87.534141,80.97906016,94.08922193,37.5,1.0833,19.5,0.3889,10.5,-22,-0.3723,0.4874,2.3444,649550,0.015,-8.00E-04,2.03
202003,94621,"oakland, ca",4713,1939,-1057,-429,80.418797,90.49653337,70.3410603,30,0.6667,12,-0.1667,-6,-29.5,-0.2662,0.02,1.351,495050,0,0.2375,1.5471
202003,94561,"oakley, ca",2505,2059,-1814,-1255,79.536382,75.36942363,83.70334057,41.5,1.3056,23.5,0.4821,13.5,-18,-0.3032,-0.0296,1.7351,569500,8.00E-04,-0.0078,1.7798
202003,94028,"portola valley, ca",11414,6339,4986,,54.821766,80.97906016,28.6644723,37.5,-0.7378,-105.5,0.2931,8.5,-22,-0.3333,-0.1034,0.6887,4679050,-0.0604,0.1846,14.6242
202003,94533,"fairfield, ca",199,1175,-84,-68,86.326073,85.88836753,86.76377898,34,0.0625,2,0.2143,6,-25.5,-0.0476,0.3333,1.8543,442550,-0.0145,0.0412,1.383
202003,95129,"san jose, ca",1950,4111,,602,66.772883,98.2561804,35.28958611,18,0.8,8,0.0588,1,-41.5,-0.4381,0.0536,0.7815,1944493.5,0.0875,0.2153,6.0773
202002,94595,"walnut creek, ca",4345,1240,-976,-870,84.998261,96.49391304,73.5026087,25,0.3514,6.5,0.0204,0.5,-55,-0.1887,-0.0301,1.3723,595050,-0.0157,-0.0067,1.9194
202002,94521,"concord, ca",1439,106,-75,44,97.36,98.67130435,96.04869565,18,-0.1818,-4,-0.1429,-3,-62,-0.0231,0.47,2.4787,660050,-0.0358,0.1187,2.129
202002,94533,"fairfield, ca",199,1091,50,-297,86.403478,92.20173913,80.60521739,32,-0.2889,-13,0.1636,4.5,-48,0.1951,0.3009,1.5638,449050,0.0466,0.1407,1.4484
202002,94549,"lafayette, ca",3882,156,724,-84,96.37913,98.67130435,94.08695652,18,-0.7,-42,-0.1818,-4,-62,0.1788,0.1344,2.2447,1935050,-0.1668,0.0723,6.2419
202002,94025,"menlo park, ca",1330,2636,-687,-425,74.897391,98.67130435,51.12347826,18,-0.561,-23,-0.234,-5.5,-62,-0.08,0.1288,0.9787,2795050,-0.0236,0.1622,9.0161
202002,94531,"antioch, ca",2632,573,126,22,91.161739,99.04695652,83.27652174,17,-0.618,-27.5,-0.4925,-16.5,-63,0.0986,0.2046,1.6596,550050,0.0185,0.0281,1.7742
202002,94544,"hayward, ca",242,1082,360,-630,86.45913,98.67130435,74.24695652,18,-0.3684,-10.5,-0.28,-7,-62,0.2186,0.0315,1.3936,700000,-0.0332,-0.0477,2.2579
202002,94565,"pittsburg, ca",75,355,213,-51,93.346087,98.67130435,88.02086957,18,-0.561,-23,-0.3898,-11.5,-62,0.1877,0.1837,1.8511,465050,0.0176,0.0121,1.5
202002,94546,"castro valley, ca",1110,126,287,-87,96.848696,99.74956522,93.94782609,11,-0.8018,-44.5,-0.5417,-13,-69,-0.1498,-0.0948,2.234,830050,-0.003,0.0745,2.6774
202002,94507,"alamo, ca",7738,118,3569,8,96.991304,98.67130435,95.31130435,18,-0.8085,-76,-0.4194,-13,-62,0.0045,0.1378,2.3723,2200050,0.0143,0,7.0968
202002,94611,"oakland, ca",894,150,530,-9,96.518261,99.74956522,93.28695652,11,-0.8151,-48.5,-0.1852,-2.5,-69,-0.0238,0.3099,2.1809,1199050,0.0449,-0.0578,3.8677
202002,94513,"brentwood, ca",584,566,1578,-328,91.2,98.67130435,83.72869565,18,-0.7372,-50.5,-0.3684,-10.5,-62,0.1056,0.0096,1.6702,659050,-0.0127,0.0217,2.1258
202002,94603,"oakland, ca",4769,1455,-1020,38,83.363478,99.04695652,67.68,17,-0.66,-33,-0.4688,-15,-63,-0.3481,0.198,1.2553,499050,-0.001,0.0439,1.6097
202002,94022,"los altos, ca",6036,3339,3144,1915,70.886957,94.50434783,47.26956522,29,-0.676,-60.5,-0.6705,-59,-51,-0.1553,-0.2091,0.9255,4598050,-0.051,-0.3031,14.8323
202002,94526,"danville, ca",2987,29,-18,17,98.827826,99.22782609,98.42782609,16,-0.3043,-7,-0.0588,-1,-64,-0.024,0.443,3.0319,1469050,-0.0272,0.1366,4.7387
202002,94801,"richmond, ca",4554,2105,5427,4996,78.417391,98.67130435,58.16347826,18,-0.8022,-73,-0.7736,-61.5,-62,0.1209,0.351,1.0851,550050,0.0577,-0.1121,1.7742
202002,94587,"union city, ca",338,472,-241,1571,92.191304,99.74956522,84.63304348,11,-0.725,-29,-0.614,-17.5,-69,-0.1154,0.8721,1.7128,845050,0.0242,0.0242,2.7258
202002,94550,"livermore, ca",864,59,911,21,98.086957,98.67130435,97.5026087,18,-0.7252,-47.5,-0.2653,-6.5,-62,0.0811,0.3613,2.766,824950,0.0542,-0.0744,2.661
202002,94602,"oakland, ca",2916,571,318,-480,91.165217,99.71478261,82.61565217,12,-0.7757,-41.5,-0.25,-4,-68,0.0267,-0.1047,1.6383,749950,0,-0.0226,2.419
202002,94545,"hayward, ca",4571,58,,405,98.090435,99.74956522,96.43130435,11,-0.824,-51.5,-0.56,-14,-69,-0.0977,0.8972,2.5532,799050,0.119,0.1514,2.5774
202002,94541,"hayward, ca",334,88,348,684,97.641739,99.42956522,95.85391304,15,-0.7196,-38.5,-0.5238,-16.5,-65,0.1192,0.9492,2.4468,650049,-0.0427,-0.0075,2.0968
202002,94520,"concord, ca",2603,84,25,54,97.676522,98.67130435,96.68173913,18,-0.5909,-26,-0.3793,-11,-62,-0.1079,0.3593,2.5957,360050,-0.1937,-0.2638,1.1613
202002,94582,"san ramon, ca",2023,193,131,753,95.627826,99.04695652,92.20869565,17,-0.5278,-19,-0.2444,-5.5,-63,0.2174,0.8756,2.0851,1229050,-0.0394,0.0518,3.9645
202002,94517,"clayton, ca",8461,219,5197,184,95.193043,91.83304348,98.55304348,33,-0.704,-78.5,-0.0571,-2,-47,0.558,0.9331,3.0745,875050,0.1438,-0.0641,2.8226
202002,94563,"orinda, ca",6671,358,6925,-189,93.307826,98.67130435,87.94434783,18,-0.85,-102,-0.1429,-3,-62,0.3083,0.1154,1.8511,2488050,-0.007,0.3129,8.0258
202002,94607,"oakland, ca",3432,3606,1475,-1799,69.286957,98.67130435,39.9026087,18,-0.7551,-55.5,0.0909,1.5,-62,-0.1852,-0.1098,0.8191,689050,-0.015,0.0141,2.2226
202002,94553,"martinez, ca",700,4,501,194,99.666087,99.87478261,99.4573913,10,-0.8305,-49,-0.7015,-23.5,-70,0.1675,0.9458,3.8191,585050,0.0364,-0.0118,1.8871
202002,94523,"pleasant hill, ca",2019,85,-59,-6,97.669565,99.22782609,96.11130435,16,-0.4286,-12,-0.3469,-8.5,-64,-0.1,0.2219,2.4894,779050,0.0091,-0.0316,2.5129
202002,94621,"oakland, ca",4713,882,100,276,88.069565,98.67130435,77.46782609,18,-0.6289,-30.5,-0.4706,-16,-62,0.0296,0.293,1.4787,495050,0.0177,0.2406,1.5968
202002,94610,"oakland, ca",1626,1127,,-896,86.069565,99.74956522,72.38956522,11,-0.8358,-56,-0.2414,-3.5,-69,-0.1617,-0.115,1.3511,798050,-0.134,-0.0601,2.5742
202002,94806,"san pablo, ca",573,130,1136,586,96.803478,98.67130435,94.93565217,18,-0.7165,-45.5,-0.4375,-14,-62,0.3233,0.8099,2.3298,490050,0.0711,0.0381,1.5806
202002,94605,"oakland, ca",1418,934,2014,71,87.728696,98.67130435,76.78608696,18,-0.7293,-48.5,-0.5068,-18.5,-62,0.1861,0.181,1.4574,579050,-0.05,-0.065,1.8677
202002,94583,"san ramon, ca",2435,92,198,50,97.530435,99.22782609,95.83304348,16,-0.6279,-27,-0.4074,-11,-64,0.2921,0.349,2.4468,1000050,0.0283,0.0941,3.2258
202002,94028,"portola valley, ca",11414,11325,,,26.281739,12.16,40.40347826,143,-0.0592,-9,6.9444,125,63,-0.0064,0.0263,0.8298,4980050,-0.1133,0.2228,16.0645
202002,94509,"antioch, ca",384,173,32,411,96.048696,98.67130435,93.42608696,18,-0.5068,-18.5,-0.4462,-14.5,-62,0.1444,0.6094,2.1915,420050,-0.0289,0.037,1.3548
202002,94577,"san leandro, ca",943,97,-20,140,97.471304,98.67130435,96.27130435,18,-0.5443,-21.5,-0.3208,-8.5,-62,-0.076,0.5644,2.5213,785050,0.0587,0.3084,2.5323
202002,94566,"pleasanton, ca",1308,368,595,-110,93.109565,98.67130435,87.54782609,18,-0.7188,-46,-0.25,-6,-62,-0.1751,0.1944,1.8298,1200000,-0.0723,-0.1398,3.8708
202002,94301,"palo alto, ca",5849,1892,-675,-1030,80.08,95.31826087,64.84173913,28,-0.5591,-35.5,0.697,11.5,-52,-0.3314,0.066,1.2021,3400050,0.5454,-0.0393,10.9677
202002,94506,"danville, ca",5208,100,2370,1889,97.415652,99.04695652,95.78434783,17,-0.7862,-62.5,-0.7323,-46.5,-63,0.1744,0.6299,2.4362,1849550,-0.1867,0.0135,5.9661
202002,94601,"oakland, ca",1526,2265,1626,-713,77.335652,98.67130435,56,18,-0.7273,-48,-0.4098,-12.5,-62,0.0206,0.0259,1.0532,570050,-0.0232,0.0044,1.8387
202002,94606,"oakland, ca",1717,1711,,,81.453913,99.74956522,63.15826087,11,-0.5926,-16,-0.5686,-14.5,-69,-0.4919,-0.1571,1.1702,655050,-0.0187,0.0077,2.1129
202002,94803,"el sobrante, ca",4742,310,346,983,93.909565,98.67130435,89.14782609,18,-0.6044,-27.5,-0.6129,-28.5,-62,0.2287,0.4516,1.9149,599050,0.0372,0.0472,1.9323
202002,94804,"richmond, ca",1901,936,-546,1661,87.683478,98.67130435,76.69565217,18,0.2414,3.5,-0.2,-4.5,-62,-0.0712,0.8026,1.4574,579050,0.1375,0.2189,1.8677
202002,94597,"walnut creek, ca",3891,273,-241,-143,94.375652,98.67130435,90.08,18,0.5,6,-0.3898,-11.5,-62,-0.1858,-0.0054,1.9574,1100050,0.1771,0.2507,3.5484
202002,94588,"pleasanton, ca",3268,197,-162,140,95.565217,98.67130435,92.45913043,18,-0.2174,-5,-0.2653,-6.5,-62,-0.1335,0.44,2.1064,1075050,0.1094,0.097,3.4677
202002,94619,"oakland, ca",4588,785,-605,449,89.008696,99.04695652,78.97043478,17,-0.5405,-20,-0.4688,-15,-63,-0.227,0.375,1.5213,799050,-0.0961,0.1497,2.5774
202002,94518,"concord, ca",3998,41,-13,175,98.493913,98.67130435,98.31652174,18,-0.28,-7,-0.3077,-8,-62,0.1371,0.8252,3,639938,-0.0222,-0.0478,2.0642
202002,94568,"dublin, ca",1043,801,-575,-416,88.904348,98.67130435,79.1373913,18,-0.3208,-8.5,-0.28,-7,-62,-0.1463,0.0833,1.5213,999950,-0.0124,0.1173,3.2255
202002,94598,"walnut creek, ca",3784,1,,83,99.735652,99.94434783,99.52695652,8,0.2308,1.5,-0.5897,-11.5,-72,-0.0722,1.039,3.8936,999050,-0.0897,0.0488,3.2226
202002,94608,"emeryville, ca",1753,1976,1615,-298,79.405217,98.67130435,60.13913043,18,-0.6923,-40.5,-0.1628,-3.5,-62,0.1667,0.1732,1.117,719050,-0.0717,0.0861,2.3194
202002,94530,"el cerrito, ca",3965,445,762,-88,92.417391,98.67130435,86.16347826,18,-0.6471,-33,-0.3571,-10,-62,0.2846,0.2014,1.7766,850000,-0.045,0.0967,2.7418
202002,94551,"livermore, ca",1974,21,160,189,99.085217,99.74956522,98.42086957,11,-0.7778,-38.5,-0.6071,-17,-69,-0.0821,0.7757,3.0319,767056,0.0242,0.0365,2.4742
202002,94561,"oakley, ca",2505,245,176,733,94.82087,98.67130435,90.97043478,18,-0.5556,-22.5,-0.55,-22,-62,0.1975,0.5347,2,569050,0.0346,0,1.8355
202002,94303,"palo alto, ca",2385,2848,,-483,73.669565,99.42956522,47.90956522,15,-0.8462,-82.5,-0.375,-9,-65,0.0667,0.1069,0.9362,1700050,0.6393,0.2368,5.4839
202002,94596,"walnut creek, ca",4700,680,161,-521,90.236522,97.56521739,82.90782609,22,-0.5217,-24,-0.1373,-3.5,-58,0.1355,-0.052,1.6489,1149050,0.3518,0.3678,3.7065
202002,95051,"santa clara, ca",416,2752,-1795,-28,74.156522,99.63130435,48.68173913,14,-0.3333,-7,-0.3778,-8.5,-66,-0.2583,0.1946,0.9468,1295040,0.0079,-0.0226,4.1774
202002,95128,"san jose, ca",2246,1181,-461,3899,85.648696,97.56521739,73.73217391,22,-0.3973,-14.5,-0.2903,-9,-58,-0.0262,1.4299,1.383,1199050,0.0265,0.0758,3.8677
202002,94043,"mountain view, ca",2380,2987,,3114,72.977391,99.63130435,46.32347826,14,-0.0968,-1.5,-0.3778,-8.5,-66,0.1316,1.1235,0.9149,1548050,0.1299,0.0105,4.9935
202001,94550,"livermore, ca",864,970,-740,-733,86.903858,75.76092208,98.04679412,65.5,0.3505,17,0.2596,13.5,-20,0.2895,0.0212,2.7644,782550,-0.0237,-0.1001,2.6084
202001,94533,"fairfield, ca",199,1141,18,463,85.3268,94.45786459,76.1957347,45,-0.1176,-6,-0.2308,-13.5,-40.5,0.2118,0.0558,1.4138,429050,0,0.144,1.43
202001,94517,"clayton, ca",8461,5416,-2607,-4592,59.710815,25.52281041,93.89881979,111.5,0.4575,35,0.8583,51.5,26,0.2534,0.1141,2.1322,765050,-0.1792,-0.1428,2.55
202001,94561,"oakley, ca",2505,421,129,135,92.50811,96.36275795,88.65346125,40.5,-0.0795,-3.5,-0.0795,-3.5,-45,0.3712,0.1716,1.8046,550000,0.0195,-0.0322,1.8332
202001,94607,"oakland, ca",3432,5081,-1597,-2507,61.436262,64.814687,58.05783698,73.5,0.4,21,0.4412,22.5,-12,0.4427,0.0678,1.0862,699545,-0.0141,0.0761,2.3317
202001,94588,"pleasanton, ca",3268,35,2167,176,98.502312,99.49616951,97.50845469,23,-0.6783,-48.5,-0.4458,-18.5,-62.5,0.5597,0.3724,2.6264,968994,-0.0611,0.0199,3.2299
202001,94544,"hayward, ca",242,1442,-1017,-898,83.118228,98.9440265,67.29242874,28.5,-0.0339,-1,-0.1739,-6,-57,-0.0092,-0.1535,1.2356,724020,0.0508,0.0255,2.4133
202001,94521,"concord, ca",1439,31,591,562,98.761129,99.53758023,97.98467803,22,-0.6174,-35.5,-0.6036,-33.5,-63.5,-0.0165,0.4455,2.7414,684525,0.0178,0.1417,2.2816
202001,94518,"concord, ca",3998,28,117,122,98.819794,99.30982124,98.32976741,25,-0.4505,-20.5,-0.2647,-9,-60.5,0.374,0.4675,2.8506,654494,0.0953,-0.0582,2.1815
202001,94804,"richmond, ca",1901,390,1487,1501,92.877355,99.92408034,85.83063013,14.5,-0.7071,-35,-0.6184,-23.5,-71,0.7771,0.6209,1.6954,509050,0.0388,0.0859,1.6967
202001,94582,"san ramon, ca",2023,324,1071,67,93.664159,97.76382083,89.5644972,36,-0.3571,-20,-0.0886,-3.5,-49.5,0.5333,0.1459,1.8506,1279494,0.0419,0.0343,4.2649
202001,94541,"hayward, ca",334,436,281,1103,92.249293,88.53613086,95.96245428,53.5,-0.036,-2,-0.1769,-11.5,-32,0.4321,0.5055,2.3621,679050,0.006,-0.0145,2.2634
202001,94605,"oakland, ca",1418,2948,-1676,-2572,73.120988,74.17351094,72.06846573,66.5,0.1368,8,0.5647,24,-19,-0.0294,-0.2062,1.3276,609550,-0.0609,-0.0609,2.0317
202001,94801,"richmond, ca",4554,7532,-1589,-499,49.320174,43.19138657,55.44896128,91,0.2053,15.5,0.0898,7.5,5.5,0.2552,0.1447,1.046,520045,0,-0.1103,1.7333
202001,94022,"los altos, ca",6036,6483,20,-2355,54.465457,44.68217268,64.24874042,89.5,0.1258,10,0,0,4,0.411,-0.2563,1.1839,4845050,0.1694,-0.1856,16.1503
202001,94608,"emeryville, ca",1753,3591,118,-1853,69.207675,83.91193319,54.50341638,58.5,-0.1,-6.5,0.2316,11,-27,0.118,-0.0909,1.0345,774549.5,0.0847,0.1735,2.5817
202001,94563,"orinda, ca",6671,7283,-1098,-5611,50.572848,20.55352336,80.59217337,120,0.1429,15,0.6327,46.5,34.5,0.1271,-0.2811,1.5287,2505466.5,0.1572,0.4321,8.3515
202001,94601,"oakland, ca",1526,3891,1850,-1016,67.616813,75.2501898,59.98343571,66,-0.0222,-1.5,0,0,-19.5,0.5397,-0.0628,1.1149,583600,-0.0258,0.044,1.9452
